alter_name,copyright_year,description,duration,genre,high,img,low,medium,name,origin,id
Võ Đài Tranh Đấu,2013,"
                  Trailer:


Phim nói về bộ môn đấu võ quyền anh. Nhân vật chính là hai thầy trò Trình Huy và Tư Tề dù hai người cùng cảnh ngộ nhưng hoàn cảnh đi đến cảnh ngộ đó lại khác nhau. Trình Huy là là tay quyền anh nhà nghề nhưng lại bị nợ nần chồng chất vì đam mê cờ bạc, Tư Tề là con trai của gia đình giàu có nhưng gia đình phá sản nên anh cũng lâm vào cảnh nợ nần.

Cả hai quyết định quay về sàn đầu để kiếm tiền trả nợ cũng như khôi phục danh tiếng.
                ",122 phút,"Hành Động,Tâm Lý,Võ Thuật",,http://static.tamnhinso.info/posters/382-vo-dai-tranh-dau.jpg,,,Unbeatable,"Hồng Kông,Trung Quốc",545
Chiến Binh Tự Do,2006,"
                  Trailer:


Dựa theo bộ truyện tranh của Alan Moore xoay quanh một phụ nữ trẻ dịu dàng tên Evey Hammond. Một ngày nọ, Evey được cứu thoát khỏi tình huống một mất một còn bởi một người đàn ông đeo mặt nạ không rõ tên, chỉ gọi là V. Với khả năng đánh đấm và luồn lách siêu hạng, V đã châm ngòi một cuộc cách mạng khi cho nổ tòa đại hình London, kiểm soát sóng radio của chính phủ và thúc giục dân chúng nổi dậy chống bạo ngược áp bức..Vô tình trở thành bạn đồng hành của V, Evey có cơ hội khám phá sự thật về quá khứ của anh…
                ",132 phút,Hành Động,,http://static.tamnhinso.info/posters/379-chien-binh-tu-do.jpg,,,V For Vendetta,Mỹ,546
Mắt To,2014,"
                  Trailer:


Bộ phim dựa trên câu chuyện có thật của Walter Keane (Christoph Waltz ), một trong những họa sĩ thành công nhất của thập niên 1950 và đầu thập niên 1960. ""Big Eyes"" là một dự án ""lạ lùng"" trong sự nghiệp làm phim của Tim Burton, khi đây là dự án phim tiểu sử đầu tiên của ông. Phim lấy nguồn cảm hứng từ câu chuyện của Keanes - một nghệ sĩ nổi tiếng với những tác phẩm tranh gây tiếng vang hồi thập niên 50 thế kỉ trước - tuy nhiên những tác phẩm của ông đều do Margaret sáng tác.Margaret Keane là tác giả chân chính của những bức tranh nổi tiếng toàn thế giới với những đôi mắt to.

Margaret và Keanes gặp gỡ rồi kết hôn với nhau vào khoảng năm 1950. Họ dần dần trở nên nổi tiếng với những bức tranh vẽ trẻ em với đôi mắt lớn. Đến thập niên 60, những bức tranh nhái lại tác phẩm của họ được sản xuất hàng loạt, bày bán khắp mọi nơi. Walter công khai tuyên bố rằng ông là tác giả duy nhất của các bức tranh. Ban đầu, Margaret cũng đồng tình với ông vì bà nghĩ rằng, người ta sẽ trả giá cao hơn cho những bức tranh có tác giả là nam giới.
Nhưng Walter Keane, chồng cô mới là người đứng tên và nổi danh thiên hạ.

Sau khi hai vợ chồng ly dị, Margaret cố gắng giành lại quyền làm chủ những tác phẩm của mình. Đỉnh điểm của cuộc chiến giữa hai người là trong phòng xử án năm 1986. Tại đó, trong khi Walter đóng vai nạn nhân, Margaret đã lập tức vẽ ngay một bức họa mới để chứng minh bà mới là nghệ sĩ đích thực đằng sau những bức tranh nổi tiếng. Margaret đã thắng kiện và giành được 4 triệu đô tiền bồi thường. Ngày nay, Margaret vẫn tiếp tục sáng tác tại San Francisco.Francisco....
                ",106 phút,Tâm Lý,,http://static.tamnhinso.info/posters/381-mat-to.jpg,,,Big Eyes,Mỹ,547
Đường Về,2013,"
                  Trailer:


Cậu bé 14 tuổi, nhút nhát Duncan đi nghỉ hè cùng với mẹ, gã bạn trai hợm hĩnh của bà ấy và đứa con gái của gã. Sau một thời gian khó khăn để hòa nhập, Duncan kết bạn với một người bạn bất ngờ và thú vị, là quản lý của công viên nước Water Wizz nổi tiếng.
                ",103 phút,"Hài Hước,Tâm Lý",,http://static.tamnhinso.info/posters/380-duong-ve.jpg,,,The Way Way Back,Mỹ,548
Chú Gấu Paddington,2014,"
                  Trailer:


Một chú gấu nhỏ đến từ Peru một niềm đam mê cho tất cả mọi thứ ở nước Anh đi đến London để tìm kiếm một ngôi nhà cho mình. Khi thấy mình bị lạc và đơn độc ở Nhà ga Paddington, chú bắt đầu nhận ra rằng cuộc sống thành phố không giống với những gì chú tưởng tượng - cho đến khi chú gặp gia đình nhà Brown tốt bụng đọc được miếng tem quấn trên cổ chú: ""Hãy chăm sóc chú gấu này. Cảm ơn!"" Họ cho chú một nơi trú ẩn tạm thời. Có vẻ như vận may của chú đã thay đổi cho đến khi chú gấu hiếm có này lọt vào cặp mắt của kẻ một nhồi xác động vật trong bảo tàng...
                ",95 phút,"Hài Hước,Tâm Lý",,http://static.tamnhinso.info/posters/383-chu-gau-paddington.jpg,,,Paddington,Mỹ,549
Triều Đại Belle,2013,"
                  Trailer:


Nước Anh thế kỉ 18, xã hội phân chia giai cấp sâu sắc. Tại đây, Dido Elizabeth Belle - đứa con ngoài giá thú của một sĩ quan Anh và một nô lệ da đen - sống với gia đình ông chú, Chánh thẩm Tối cao Pháp viện bấy giờ. Địa vị của Belle hết sức đặc biệt, cô không phải quý tộc, nhưng cũng chẳng phải tôi tớ trong nhà. Lớn lên và sống giữa tầng lớp thượng lưu, Dido ngày càng đối mặt với nhiều luật lệ và định kiến về đẳng cấp và màu da. 

Cũng chính lúc này, đời sống cá nhân của cô bị cuốn dòng dòng chảy của thời đại. Đó là sự kiện vụ thảm sát thuyền Zong khi 132 nô lệ da đen bị dìm chết mà chú của Dido là thẩm phán xét xử. Sau này, vụ thảm sát Zong được nhìn nhận là dấu mốc quan trọng trong phong trào đòi bãi bỏ tình trạng nô lệ tại nước Anh.
                ",104 phút,Tâm Lý,,http://static.tamnhinso.info/posters/385-trieu-dai-belle.jpg,,,Belle,Anh,550
Câu Chuyện Cá Heo 2,2014,"
                  Trailer:


Dolphin Tale 2 là một bộ phim gia đình của đạo diễn Charles Martin Smith sau phần tiếp theo của Dolphin Tale 2011. Đã vài năm kể từ khi Sawyer Nelson và đội ngũ chuyên dụng tại bệnh viện hải quân Clearwater, đứng đầu là Tiến sĩ Clay Haskett cứu sống cá heo Winter. Với sự giúp đỡ của Tiến sĩ Cameron McCarthy, người đã phát triển một cái đuôi giả duy nhất cho cá heo bị thương để cứu sống nó. Tuy nhiên, cuộc chiến vẫn chưa kết thúc. Một chú cá heo khác chết để lại Winter một mình. Theo quy định của USDA, cá heo không được để sống một mình và nhóm nghiên cứu đứng trước nguy cơ Winter chuyển sang hồ bơi khác. Điều bất ngờ xảy ra vào thời khắc quyết định, Winter sắp có bạn đồng hành nhỏ tuổi mới - chú cá heo Hope....
                ",107 phút,Tâm Lý,,http://static.tamnhinso.info/posters/384-cau-chuyen-ca-heo-2.jpg,,,Dolphin Tale 2,Mỹ,551
Sự Trả Thù Ngọt Ngào,2013,"
                  [FONT=Book Antiqua][SIZE=4]Trailer:
[/SIZE][/FONT]
[FONT=Book Antiqua][SIZE=4]
Trong bộ phim mới nhất Sweetwater, nữ diễn viên 35 tuổi January Jones đóng vai cô gái tóc đỏ Sarah, một người phụ nữ góa vì chồng cô bị sát hại dã man. 
Sau khi chồng bị giết hại, Sarah đã tìm kiếm và trả thù những kẻ cướp đi mạng sống của người đàn ông mà cô yêu. [/SIZE][/FONT]
                ",95 phút,"Hành Động,Tâm Lý",,http://static.tamnhinso.info/posters/391-su-tra-thu-ngot-ngao.jpg,,,Sweetwater,Mỹ,552
Thiên Đường Là Có Thật,2014,"
                  Trailer:


Heaven is for Real là câu chuyện có thật về cậu bé bốn tuổi sống ở một thị trấn nhỏ mang tên Nebraska. Sau khi trải qua một trải nghiệm kinh hoàng vì vỡ ruột thừa, cậu bé quả quyết rằng mình đã đặt chân đếnThiên đàng cùng Chúa Giê-xu. Dù gia đình không tin nhưng họ đã tìm được bằng chứng rõ ràng về câu chuyện kể của cậu. 
Phim được chuyển thể từ quyển tiểu thuyết cùng tên của tác giả Todd Burpo.
                ",99 phút,Tâm Lý,,http://static.tamnhinso.info/posters/386-thien-duong-la-co-that.jpg,,,Heaven Is For Real,Mỹ,553
Hiệp Sĩ Cuối Cùng,2015,"
                  [FONT=Book Antiqua][SIZE=4]Trailer:

[/SIZE][/FONT]
[FONT=Book Antiqua][SIZE=4]Last Knights là một bộ phim Mỹ thuộc thể loại phiêu lưu được đạo diễn bởi Kazuaki Kiriya và viết kịch bản bởi Michael Konyves, Dove Sussman. Phim có bối cảnh thời kỳ trung cổ giả tưởng, người xem sẽ theo chân hành trình của một nhóm các chiến binh tìm cách trả thù cho chủ nhân của mình dưới bàn tay của một hoàng đế độc ác...[/SIZE][/FONT]
                ",115 phút,Hành Động,,http://static.tamnhinso.info/posters/396-hiep-si-cuoi-cung.jpg,,,Last Knights,Mỹ,554
Biển Đen,2015,"
                  [FONT=Book Antiqua][SIZE=4]Trailer:
[/SIZE][/FONT]

[FONT=Book Antiqua][SIZE=4]Để chứng tỏ với người chủ cũ của mình, một thuyền trưởng với sự hậu thuẩn của những kẻ xấu đã lấy tàu ngầm để dò tìm dưới vùng biển đen để tìm vàng…Họ sẽ gặp những khó khăn gì? [/SIZE][/FONT]

                ",114 phút,Hành Động,,http://static.tamnhinso.info/posters/393-bien-den.jpg,,,Black Sea,Anh,555
Kho Báu Bị Đánh Cắp,2014,"
                  [FONT=Book Antiqua][SIZE=4]Trailer:
[/SIZE][/FONT]
[FONT=Book Antiqua][SIZE=4]
Nội dung phim Kho Báu Bị Đánh Cắp - The Monuments Men: Có nội dung dựa trên cuộc săn tìm kho báu lớn nhất trong lịch sử nhân loại, “The Monuments Men” là một phim hành động ly kỳ kể về một trung đội được thành lập bất đắc dĩ trong chiến tranh thế giới thứ II, được chính tổng thống Hoa Kỳ lúc đó là Franklin D.Roosevelt với nhiệm vụ bí mật thâm nhập vào nước Đức thời kì Đức Quốc Xã để thu hồi các tuyệt tác nghệ thuật khỏi quân Phát Xít và trao trả chúng về với chủ nhân đích thực. 
Đây là một nhiệm vụ gần như bất khả thi khi kho tàng nghệ thuật này nằm sâu trong phòng tuyến của quân thù, và quân Đức thì được hạ lệnh phá hủy mọi thứ một khi Đế chế thứ 3 sụp đổ. Làm thế nào để những đặc nhiệm bất đắc dĩ này – gồm 7 nhà đạo diễn, điêu khắc gia, và nhà sử học vốn quen với các tác phẩm của Michelangelo hơn cầm súng – có thể thực hiện nhiệm vụ thành công? Nhưng như tên gọi tự hào “Monuments Men” (Những người gìn giữ tượng đài), giữa cuộc chiến chạy đua với thời gian, những con người dũng cảm này sẽ sẵn sàng hy sinh mạng sống của mình để cứu lấy 1000 năm lịch sử nghệ thuật và văn minh nhân loại... [/SIZE][/FONT]
                ",115 phút,"Tâm Lý,Chiến Tranh",,http://static.tamnhinso.info/posters/392-kho-bau-bi-danh-cap.jpg,,,The Monuments Men,"Mỹ,Đức",556
Vọng Âm,2014,"
                  Mệt mỏi chống chọi với những ảo giác sợ hãi, những giấc ngủ chập chờn kinh khủng, một nữ nhà văn trẻ rời bỏ thành phố cùng người bạn trai để nghỉ ngơi ở một ngôi nhà ở một nơi hẻo lánh trên sa mạc. Ở nơi đó, khi thị lực tăng cao, cô gái cảm nhận được bản thân đang ở bờ vực của đánh mất tự chủ và khám phá ra những bí mật kinh khủng về mạng sống của mình...
                ",93 phút,Kinh Dị,,http://static.tamnhinso.info/posters/399-vong-am.jpg,,,Echoes,Mỹ,557
Thiết Quyền Vương 2,2015,"
                  Trailer:


RZA trở lại với nhân vật Blacksmith. Blacksmith bị thương ngã xuống con suối và trôi dạt đến ngôi làng nhỏ. Con gái của Lee Kung phát hiện ra Blacksmith và mang anh về nhà chữa trị vết thương. Cuộc chạm trán với Blacksmith khiến cho thân thế từng là sát thủ lẫy lừng chốn giang hồ của Lee Kung có nguy cơ bị lộ. Từ lâu, sau nhiều nợ máu, Kung gác kiếm quy ẩn ở ngôi làng này bên vợ và đứa con gái. Lúc này, khi ngôi làng của anh bị một đạo quân về trấn áp, đe dọa áp bức người dân để khai thác khoáng sản, Blacksmith động viên Lee Kung hé lộ thân phận để đồng lòng cùng dân làng đứng lên chống lại kẻ thù. Dustin Nguyễn đảm nhận vai chính phim Hollywood...
                ",90 phút,"Hành Động,Võ Thuật",,http://static.tamnhinso.info/posters/394-thiet-quyen-vuong-2.jpg,,,The Man With The Iron Fists 2,Mỹ,558
Có Một Nơi Chỉ Chúng Ta Biết,2015,"
                  [FONT=Book Antiqua][SIZE=4]Câu chuyện kể về cô nhân viên văn phòng Kim Thiên(Vương Lệ Khôn thủ vai) đang phải trải qua khoảng thời gian tuyệt vọng nhất của cuộc đời: bạn trai hủy hôn, người bà thân yêu nhất cũng qua đời, thế giới của Kim Thiên bỗng chốc sụp đổ. Cô mang theo trái tim tổn thương đi đến một thành phố châu Âu để che lấp đi những nỗi đau trong lòng. Tại đây cô quen được Bành Trạch Dương(Ngô Diệc Phàm thủ vai), từ đây một thứ tình cảm bắt đầu đơm nở.

Trailer:
[/SIZE][/FONT]
                ",109 phút,"Tình Cảm,Tâm Lý",,http://static.tamnhinso.info/posters/401-co-mot-noi-chi-chung-ta-biet.jpg,,,Somewhere Only We Know,Trung Quốc,559
Thiên Đường Bình Yên,2013,"
                  Trailer:


Trong phim, Josh Duhamel vào vai Alex – một chàng trai góa vợ, có hai con, đem lòng yêu Katie (Julianne Hough), một phụ nữ tóc vàng bí ẩn mới tới thị trấn. Chuyển tới Bắc Carolina, Katie miễn cưỡng tham gia những hoạt động cộng đồng tại đây để tìm cách thoát khỏi những nỗi đau trong quá khứ đen tối của mình.
Khi Alex và Katie bắt đầu bộc lộ tình cảm cũng là lúc bí mật quá khứ của Katie trở lại và buộc cô phải lựa chọn – một là tiếp tục cuộc hành trình đầy choáng váng của mình trên mọi miền đất nước để trả nợ cho quá khứ, hai là cư ngụ tại Bắc Carolina bên sự che chở của Alex. Phim mang tới thông điệp “Tình yêu là nơi trú ẩn an toàn nhất”. 
Tiểu thuyết Safe Haven được xuất bản vào tháng 9/2010 và là một trong những tác phẩm của Nicholas Sparks được nhiều khán giả trẻ yêu mến. Đạo diễn người Thụy Điển Lasse Hallstrom (từng thực hiện nhiều bộ phim lãng mạn như Chocolat, Dear John hay Salmon Fishing in the Yemen) là người chuyển thể Safe Haven lên màn ảnh rộng.
                ",115 phút,"Tình Cảm,Tâm Lý",,http://static.tamnhinso.info/posters/397-thien-duong-binh-yen.jpg,,,Safe Haven,Mỹ,560
